epoch,train-loss,learning-rate
268,4.6426415,0.001
269,4.7142587,0.001
270,4.646346,0.001
271,4.611582,0.001
272,4.5589657,0.001
273,4.602071,0.001
274,4.644802,0.001
275,4.6476245,0.001
276,4.589993,0.001
277,4.6231985,0.001
278,4.620952,0.001
279,4.6088786,0.001
280,4.5849276,0.001
281,4.5692186,0.001
282,4.6504416,0.001
283,4.6848693,0.001
284,4.521293,0.001
285,4.6775165,0.001
286,4.550533,0.001
287,4.5598483,0.001
288,4.54198,0.001
289,4.5571656,0.001
290,4.5667543,0.001
291,4.527212,0.001
292,4.5280294,0.001
293,4.509262,0.001
294,4.5721774,0.001
295,4.591634,0.001
296,4.5701,0.001
297,4.4847736,0.001
298,4.482602,0.001
299,4.5767255,0.001
300,4.5514617,0.001
301,4.4326196,0.001
302,4.4407997,0.001
303,4.547169,0.001
304,4.5532613,0.001
305,4.508684,0.001
306,4.435007,0.001
307,4.61875,0.001
308,4.487153,0.001
309,4.520409,0.001
310,4.4346547,0.001
311,4.3192563,0.001
312,4.4227147,0.001
313,4.459601,0.001
314,4.4195943,0.001
315,4.4625535,0.001
316,4.4226646,0.001
317,4.44383,0.001
318,4.37368,0.001
319,4.537989,0.001
320,4.50874,0.001
321,4.4999046,0.001
322,4.434385,0.001
323,4.382195,0.001
324,4.3377013,0.001
325,4.42582,0.001
326,4.4526854,0.001
327,4.375071,0.001
328,4.4343486,0.001
329,4.342673,0.001
330,4.338041,0.001
331,4.3550744,0.001
332,4.413622,0.001
333,4.368513,0.001
334,4.384455,0.001
335,4.286475,0.001
336,4.3726068,0.001
337,4.4811716,0.001
338,4.376012,0.001
339,4.3226223,0.001
340,4.317173,0.001
341,4.3909583,0.001
342,4.3171134,0.001
343,4.334036,0.001
344,4.3043156,0.001
345,4.2890487,0.001
346,4.2564125,0.001
347,4.295301,0.001
348,4.295898,0.001
349,4.2910614,0.001
350,4.34994,0.001
351,4.3056793,0.001
352,4.3020587,0.001
353,4.3803887,0.001
354,4.2981687,0.001
355,4.415276,0.001
356,4.316665,0.001
357,4.3169622,0.001
358,4.356101,0.001
359,4.383422,0.001
360,4.2036977,0.001
361,4.207204,0.001
362,4.3210635,0.001
363,4.240112,0.001
364,4.1979856,0.001
365,4.2203374,0.001
366,4.212135,0.001
367,4.3642774,0.001
368,4.1149774,0.001
369,4.287033,0.001
370,4.239723,0.001
371,4.2476687,0.001
372,4.097291,0.001
373,4.178186,0.001
374,4.2797775,0.001
375,4.196657,0.001
376,4.282869,0.001
377,4.2760835,0.001
378,4.192003,0.001
379,4.2528586,0.001
380,4.2931848,0.001
381,4.231809,0.001
382,4.1412096,0.001
383,4.245824337005615,0.001
384,4.261157035827637,0.001
385,4.258728504180908,0.001
386,4.1501569747924805,0.001
387,4.223065376281738,0.001
388,4.161890506744385,0.001
389,4.076168060302734,0.001
390,4.19093132019043,0.001
391,4.151329040527344,0.001
392,4.130079746246338,0.001
393,4.150099754333496,0.001
394,4.205099105834961,0.001
395,4.127905368804932,0.001
396,4.077027320861816,0.001
397,4.199524879455566,0.001
398,4.124589920043945,0.001
399,4.19467830657959,0.001
400,4.285370826721191,0.001
401,4.078141689300537,0.001
402,4.161931037902832,0.001
403,4.053401947021484,0.001
404,4.01315975189209,0.001
405,4.153988361358643,0.001
406,4.1764020919799805,0.001
407,4.170776844024658,0.001
408,4.00124454498291,0.001
409,4.095390796661377,0.001
410,4.100711822509766,0.001
411,4.077080249786377,0.001
412,4.060032844543457,0.001
413,4.196865081787109,0.001
414,4.095678806304932,0.001
415,4.054553508758545,0.001
416,4.095408916473389,0.001
417,4.043957233428955,0.001
418,4.0299973487854,0.001
419,4.110136985778809,0.001
420,4.0655317306518555,0.001
421,3.955601692199707,0.001
422,4.086806774139404,0.001
423,4.090932369232178,0.001
424,4.137487888336182,0.001
425,4.1011061668396,0.001
426,4.016451358795166,0.001
427,3.9957969188690186,0.001
428,4.020891189575195,0.001
429,4.094181060791016,0.001
430,4.083996772766113,0.001
431,4.081679821014404,0.001
432,3.9981775283813477,0.001
433,4.023313045501709,0.001
434,4.0524797439575195,0.001
435,3.9729182720184326,0.001
436,4.04453706741333,0.001
437,4.055838584899902,0.001
438,4.143250465393066,0.001
439,4.036672115325928,0.001
440,3.972895860671997,0.001
441,3.954800605773926,0.001
442,3.9566190242767334,0.001
443,4.038708209991455,0.001
444,4.073857307434082,0.001
445,3.959418773651123,0.001
446,4.05438232421875,0.001
447,4.165214538574219,0.001
448,3.9900245666503906,0.001
449,3.9559061527252197,0.001
450,3.97650408744812,0.001
451,3.9970054626464844,0.001
452,3.861154317855835,0.001
453,3.9607088565826416,0.001
454,3.8564698696136475,0.001
455,3.9440255165100098,0.001
456,3.92130446434021,0.001
457,3.92514967918396,0.001
458,4.032869338989258,0.001
459,3.9414358139038086,0.001
460,3.880413293838501,0.001
461,4.047546863555908,0.001
462,3.9021518230438232,0.001
463,3.9699487686157227,0.001
464,3.8259482383728027,0.001
465,4.005603790283203,0.001
466,3.8014800548553467,0.001
467,3.927732467651367,0.001
468,3.811453104019165,0.001
469,3.8765976428985596,0.001
470,3.897845983505249,0.001
471,3.940420389175415,0.001
472,3.775641441345215,0.001
473,3.790555477142334,0.001
474,3.8132946491241455,0.001
475,3.8193306922912598,0.001
476,3.918182134628296,0.001
477,3.9400057792663574,0.001
478,3.9002342224121094,0.001
479,3.8537964820861816,0.001
480,3.8019113540649414,0.001
481,3.864779472351074,0.001
482,3.9042389392852783,0.001
483,3.898383617401123,0.001
484,3.8548526763916016,0.001
485,3.8103244304656982,0.001
486,3.846503973007202,0.001
487,3.8190972805023193,0.001
488,3.8375937938690186,0.001
489,3.8959875106811523,0.001
490,3.9164512157440186,0.001
491,3.8255774974823,0.001
492,3.85530161857605,0.001
493,3.7478270530700684,0.001
494,3.8442764282226562,0.001
495,3.8092401027679443,0.001
496,3.821842670440674,0.001
497,3.7464163303375244,0.001
498,3.801776170730591,0.001
499,3.817047357559204,0.001
500,3.8225231170654297,0.001
501,3.85532283782959,0.001
502,3.874626636505127,0.001
503,3.7822835445404053,0.001
504,3.7307467460632324,0.001
505,3.8790817260742188,0.001
506,3.7579596042633057,0.001
507,3.83247447013855,0.001
508,3.8164713382720947,0.001
509,3.756540060043335,0.001
510,3.733727216720581,0.001
511,3.6560943126678467,0.001
512,3.742110252380371,0.001
513,3.808985948562622,0.001
514,3.6924405097961426,0.001
515,3.758610248565674,0.001
516,3.781726598739624,0.001
517,3.6871275901794434,0.001
518,3.7879104614257812,0.001
519,3.708533525466919,0.001
520,3.624298334121704,0.001
521,3.747965097427368,0.001
522,3.74070405960083,0.001
523,3.71357798576355,0.001
524,3.7912919521331787,0.001
525,3.6948258876800537,0.001
526,3.798487663269043,0.001
527,3.657728910446167,0.001
528,3.703373432159424,0.001
529,3.650395393371582,0.001
530,3.7165744304656982,0.001
531,3.7500579357147217,0.001
532,3.713259696960449,0.001
533,3.564065456390381,0.001
534,3.5464117527008057,0.001
535,3.6986312866210938,0.001
536,3.586043119430542,0.001
537,3.7162561416625977,0.001
538,3.5623836517333984,0.001
539,3.5966970920562744,0.001
540,3.762171745300293,0.001
541,3.6776673793792725,0.001
542,3.723762035369873,0.001
543,3.6290385723114014,0.001
544,3.527935743331909,0.001
545,3.6347203254699707,0.001
546,3.764575719833374,0.001
547,3.5898962020874023,0.001
548,3.8158626556396484,0.001
549,3.5833117961883545,0.001
550,3.637031316757202,0.001
551,3.5176985263824463,0.001
552,3.6322224140167236,0.001
553,3.694359540939331,0.001
554,3.6334710121154785,0.001
555,3.645634174346924,0.001
556,3.598384141921997,0.001
557,3.6078662872314453,0.001
558,3.467899799346924,0.001
559,3.6307456493377686,0.001
560,3.6204488277435303,0.001
561,3.590249538421631,0.001
562,3.62984037399292,0.001
563,3.636314630508423,0.001
564,3.5209646224975586,0.001
565,3.536574363708496,0.001
566,3.5520501136779785,0.001
567,3.5985267162323,0.001
568,3.698617696762085,0.001
569,3.657426595687866,0.001
570,3.57588267326355,0.001
571,3.464852809906006,0.001
572,3.452521324157715,0.001
573,3.520653247833252,0.001
574,3.48093318939209,0.001
575,3.668053150177002,0.001
576,3.6474013328552246,0.001
577,3.536855936050415,0.001
578,3.4614129066467285,0.001
579,3.544576406478882,0.001
580,3.4565255641937256,0.001
581,3.574428081512451,0.001
582,3.446153402328491,0.001
583,3.509692907333374,0.001
584,3.6494295597076416,0.001
585,3.448723077774048,0.001
586,3.492265462875366,0.001
587,3.562213659286499,0.001
588,3.520552635192871,0.001
589,3.526667833328247,0.001
590,3.4524781703948975,0.001
591,3.415771961212158,0.001
592,3.3873932361602783,0.001
593,3.4684898853302,0.001
594,3.541503667831421,0.001
595,3.4542291164398193,0.001
596,3.586514472961426,0.001
597,3.5234780311584473,0.001
598,3.425149440765381,0.001
599,3.469464063644409,0.001
600,3.423926591873169,0.001
601,3.4780752658843994,0.001
602,3.54416561126709,0.001
603,3.301846981048584,0.001
604,3.5323472023010254,0.001
605,3.4946022033691406,0.001
606,3.4834110736846924,0.001
607,3.4963161945343018,0.001
608,3.4615988731384277,0.001
609,3.4723873138427734,0.001
610,3.5533649921417236,0.001
611,3.4169249534606934,0.001
612,3.404367685317993,0.001
613,3.4143991470336914,0.001
614,3.433823585510254,0.001
615,3.410761833190918,0.001
616,3.4762940406799316,0.001
617,3.3529911041259766,0.001
618,3.521449565887451,0.001
619,3.4536094665527344,0.001
620,3.5800371170043945,0.001
621,3.554827928543091,0.001
622,3.43434739112854,0.001
623,3.4481663703918457,0.001
624,3.350614547729492,0.001
625,3.4170889854431152,0.001
626,3.410466194152832,0.001
627,3.332068681716919,0.001
628,3.3931727409362793,0.001
629,3.447650909423828,0.001
630,3.3254919052124023,0.001
631,3.3846030235290527,0.001
632,3.4122567176818848,0.001
633,3.379204750061035,0.001
634,3.346191883087158,0.001
635,3.3323495388031006,0.001
636,3.4664769172668457,0.001
637,3.4746155738830566,0.001
638,3.3978159427642822,0.001
639,3.347611665725708,0.001
640,3.321967363357544,0.001
641,3.3429696559906006,0.001
642,3.3767335414886475,0.001
643,3.438897132873535,0.001
644,3.2851455211639404,0.001
645,3.3132081031799316,0.001
646,3.3684768676757812,0.001
647,3.3307323455810547,0.001
648,3.3155486583709717,0.001
649,3.4306187629699707,0.001
650,3.2507588863372803,0.001
651,3.247431993484497,0.001
652,3.4246723651885986,0.001
653,3.3647611141204834,0.001
654,3.25040864944458,0.001
655,3.2536985874176025,0.001
656,3.2828588485717773,0.001
657,3.2951109409332275,0.001
658,3.338897705078125,0.001
659,3.325345516204834,0.001
660,3.2503061294555664,0.001
661,3.2657408714294434,0.001
662,3.3190290927886963,0.001
663,3.384237766265869,0.001
664,3.2168805599212646,0.001
665,3.328167676925659,0.001
666,3.330415725708008,0.001
667,3.190286874771118,0.001
668,3.3171133995056152,0.001
669,3.3483004570007324,0.001
670,3.2204718589782715,0.001
671,3.3028793334960938,0.001
672,3.2219340801239014,0.001
673,3.217672824859619,0.001
674,3.292348623275757,0.001
675,3.2212061882019043,0.001
676,3.283057689666748,0.001
677,3.276313066482544,0.001
678,3.3208539485931396,0.001
679,3.2671852111816406,0.001
680,3.2912349700927734,0.001
681,3.0700275897979736,0.001
682,3.2783186435699463,0.001
683,3.199960947036743,0.001
684,3.151524066925049,0.001
685,3.250084161758423,0.001
686,3.239687919616699,0.001
687,3.2692830562591553,0.001
688,3.2903125286102295,0.001
689,3.142291307449341,0.001
690,3.31327223777771,0.001
691,3.1819512844085693,0.001
692,3.253467321395874,0.001
693,3.171013116836548,0.001
694,3.1469805240631104,0.001
695,3.088131904602051,0.001
696,3.208275318145752,0.001
697,3.122474431991577,0.001
698,3.1765127182006836,0.001
699,3.251462936401367,0.001
700,3.221062421798706,0.001
701,3.1033689975738525,0.001
702,3.3309133052825928,0.001
703,3.2099363803863525,0.001
704,3.1383559703826904,0.001
705,3.181229829788208,0.001
706,3.1086816787719727,0.001
707,3.0780739784240723,0.001
708,3.009204387664795,0.001
709,3.159878730773926,0.001
710,3.141141414642334,0.001
711,3.180525779724121,0.001
712,3.1272687911987305,0.001
713,3.136530876159668,0.001
714,3.075978994369507,0.001
715,3.0491156578063965,0.001
716,3.10435152053833,0.001
717,3.1034440994262695,0.001
718,3.1126253604888916,0.001
719,3.1081559658050537,0.001
720,3.2491037845611572,0.001
721,3.1988236904144287,0.001
722,3.1293795108795166,0.001
723,3.0836904048919678,0.001
724,3.086060047149658,0.001
725,3.1386866569519043,0.001
726,3.085530996322632,0.001
727,3.0728530883789062,0.001
728,3.079390525817871,0.001
729,3.0812551975250244,0.001
730,3.039562702178955,0.001
731,3.0865225791931152,0.001
732,3.17761492729187,0.001
733,3.1202313899993896,0.001
734,3.1515300273895264,0.001
735,3.0602145195007324,0.001
736,3.110645055770874,0.001
737,3.1068127155303955,0.001
738,3.2059381008148193,0.001
739,3.086306571960449,0.001
740,3.054447650909424,0.001
741,3.099290609359741,0.001
742,3.162226676940918,0.001
743,3.006302833557129,0.001
744,3.019904375076294,0.001
745,3.1048426628112793,0.001
746,3.0453836917877197,0.001
747,3.0224289894104004,0.001
748,3.037217855453491,0.001
749,3.068901538848877,0.001
750,3.1838929653167725,0.001
751,2.8542141914367676,0.001
752,3.0823464393615723,0.001
753,3.075176954269409,0.001
754,3.0346362590789795,0.001
755,2.9418702125549316,0.001
756,2.9386985301971436,0.001
757,3.168269157409668,0.001
758,3.084926128387451,0.001
759,3.090271234512329,0.001
760,3.02486252784729,0.001
761,2.980794668197632,0.001
762,3.0912342071533203,0.001
763,3.2219531536102295,0.001
764,3.063861608505249,0.001
765,2.942817211151123,0.001
766,2.9037091732025146,0.001
767,3.0644373893737793,0.001
768,3.0161070823669434,0.001
769,2.9980783462524414,0.001
770,2.924571990966797,0.001
771,2.966240644454956,0.001
772,2.9707703590393066,0.001
773,2.934373140335083,0.001
774,2.992506742477417,0.001
775,3.0030882358551025,0.001
776,3.160759210586548,0.001
777,2.9446232318878174,0.001
778,2.979621171951294,0.001
779,3.0584778785705566,0.001
780,2.897608757019043,0.001
781,3.026848793029785,0.001
782,2.994476795196533,0.001
783,2.9991137981414795,0.001
784,2.870516777038574,0.001
785,3.004239082336426,0.001
786,2.943923234939575,0.001
787,2.9354193210601807,0.001
788,2.915555477142334,0.001
789,2.9654176235198975,0.001
790,3.076152801513672,0.001
791,2.9494972229003906,0.001
792,3.0062708854675293,0.001
793,2.7955520153045654,0.001
794,2.9273874759674072,0.001
795,2.937274932861328,0.001
796,2.916548490524292,0.001
797,2.9529857635498047,0.001
798,3.1326334476470947,0.001
799,2.911780834197998,0.001
800,3.04595947265625,0.001
801,3.0150303840637207,0.001
802,2.9235825538635254,0.001
803,2.9993948936462402,0.001
804,2.980468511581421,0.001
805,2.965233087539673,0.001
806,2.8515491485595703,0.001
807,2.9601147174835205,0.001
808,2.97552227973938,0.001
809,2.9367012977600098,0.001
810,2.8171942234039307,0.001
811,2.9374866485595703,0.001
812,2.9031057357788086,0.001
813,2.850722312927246,0.001
814,2.88138484954834,0.001
815,2.9482920169830322,0.001
816,2.897247076034546,0.001
817,3.0826642513275146,0.001
818,2.936770439147949,0.001
819,2.9594430923461914,0.001
820,3.0219597816467285,0.001
821,2.86527156829834,0.001
822,3.013244867324829,0.001
823,2.884784698486328,0.001
824,2.9300291538238525,0.001
825,2.9319510459899902,0.001
826,2.9332940578460693,0.001
827,2.9011971950531006,0.001
828,2.9193053245544434,0.001
829,2.8456270694732666,0.001
830,2.919166326522827,0.001
831,2.92742657661438,0.001
832,2.8603737354278564,0.001
833,2.8849270343780518,0.001
834,3.038970708847046,0.001
835,2.9087395668029785,0.001
836,2.866138458251953,0.001
837,2.986654758453369,0.001
838,2.880296468734741,0.001
839,2.8609983921051025,0.001
840,2.840141534805298,0.001
841,2.9611363410949707,0.001
842,3.0120255947113037,0.001
843,2.841618299484253,0.001
844,2.9418091773986816,0.001
845,2.8288936614990234,0.001
846,2.869248151779175,0.001
847,2.9320924282073975,0.001
848,3.017364501953125,0.001
849,2.8666725158691406,0.001
850,2.9394404888153076,0.001
851,2.7965526580810547,0.001
852,2.889996290206909,0.001
853,2.869438886642456,0.001
854,2.8041584491729736,0.001
855,2.6891729831695557,0.001
856,2.8005614280700684,0.001
857,2.8835322856903076,0.001
858,2.756169080734253,0.001
859,2.794130325317383,0.001
860,2.9704158306121826,0.001
861,2.787440299987793,0.001
862,2.881089925765991,0.001
863,2.9690091609954834,0.001
864,2.994802236557007,0.001
865,2.9236271381378174,0.001
866,2.6891558170318604,0.001
867,2.71736216545105,0.001
868,2.87530255317688,0.001
869,2.839370012283325,0.001
870,2.8044276237487793,0.001
871,2.885850667953491,0.001
872,2.7606794834136963,0.001
873,2.7981042861938477,0.001
874,2.836474657058716,0.001
875,2.7736704349517822,0.001
876,2.8229761123657227,0.001
877,2.8239057064056396,0.001
878,2.8930139541625977,0.001
879,2.77276611328125,0.001
880,2.7999966144561768,0.001
881,2.7993319034576416,0.001
882,2.8109817504882812,0.001
883,2.840628147125244,0.001
884,2.7544119358062744,0.001
885,2.9196040630340576,0.001
886,2.81903338432312,0.001
887,2.8038361072540283,0.001
888,2.876739263534546,0.001
889,2.767793655395508,0.001
890,2.8583638668060303,0.001
891,2.6496176719665527,0.001
892,2.8333611488342285,0.001
893,2.660144805908203,0.001
894,2.73796010017395,0.001
895,2.8050527572631836,0.001
896,2.8397579193115234,0.001
897,2.8426527976989746,0.001
898,2.6594693660736084,0.001
899,2.8016517162323,0.001
900,2.775395154953003,0.001
901,2.815749168395996,0.001
902,2.855156421661377,0.001
903,2.793924570083618,0.001
904,2.8237125873565674,0.001
905,2.819892644882202,0.001
906,2.7303898334503174,0.001
907,2.794728994369507,0.001
908,2.7623729705810547,0.001
909,2.7976272106170654,0.001
910,2.7059524059295654,0.001
911,2.8189406394958496,0.001
912,2.864777088165283,0.001
913,2.7460315227508545,0.001
914,2.82029390335083,0.001
915,2.7107455730438232,0.001
916,2.7698678970336914,0.001
917,2.788217067718506,0.001
918,2.79095458984375,0.001
919,2.795189142227173,0.001
920,2.789276599884033,0.001
921,2.783831834793091,0.001
922,2.799994468688965,0.001
923,2.5971148014068604,0.001
924,2.7090892791748047,0.001
925,2.8197693824768066,0.001
926,2.8532066345214844,0.001
927,2.707493782043457,0.001
928,2.820373773574829,0.001
929,2.7036263942718506,0.001
930,2.7847678661346436,0.001
931,2.891916513442993,0.001
932,2.6536366939544678,0.001
933,2.7949674129486084,0.001
934,2.648574113845825,0.001
935,2.7726340293884277,0.001
936,2.692110538482666,0.001
937,2.788823127746582,0.001
938,2.640479326248169,0.001
939,2.802288293838501,0.001
940,2.6215317249298096,0.001
941,2.7145838737487793,0.001
942,2.7279069423675537,0.001
943,2.8527259826660156,0.001
944,2.7235000133514404,0.001
945,2.753570556640625,0.001
946,2.6555049419403076,0.001
947,2.76507830619812,0.001
948,2.748427391052246,0.001
949,2.6940557956695557,0.001
950,2.7498512268066406,0.001
951,2.6866843700408936,0.001
952,2.716768264770508,0.001
953,2.6669223308563232,0.001
954,2.79901385307312,0.001
955,2.624152421951294,0.001
956,2.7195701599121094,0.001
957,2.7417151927948,0.001
958,2.601128578186035,0.001
959,2.638477087020874,0.001
960,2.7240169048309326,0.001
961,2.772390127182007,0.001
962,2.6863389015197754,0.001
963,2.6303117275238037,0.001
964,2.700087785720825,0.001
965,2.7215523719787598,0.001
966,2.732109546661377,0.001
967,2.639916181564331,0.001
968,2.5115060806274414,0.001
969,2.714844226837158,0.001
970,2.822568893432617,0.001
971,2.740368127822876,0.001
972,2.8102972507476807,0.001
973,2.661506414413452,0.001
974,2.673363208770752,0.001
975,2.6611475944519043,0.001
976,2.6015000343322754,0.001
977,2.6191635131835938,0.001
978,2.743964195251465,0.001
979,2.6678860187530518,0.001
980,2.765392541885376,0.001
981,2.7669427394866943,0.001
982,2.631070137023926,0.001
983,2.721322536468506,0.001
984,2.7474613189697266,0.001
985,2.707923650741577,0.001
986,2.621080160140991,0.001
987,2.7756946086883545,0.001
988,2.7731637954711914,0.001
989,2.554286003112793,0.001
990,2.784700870513916,0.001
991,2.6765613555908203,0.001
992,2.4894087314605713,0.001
993,2.6802902221679688,0.001
994,2.6641323566436768,0.001
995,2.6320767402648926,0.001
996,2.638976812362671,0.001
997,2.695923089981079,0.001
998,2.6969149112701416,0.001
999,2.6230292320251465,0.001
1000,2.6157724857330322,0.001
1001,2.688876152038574,0.001
1002,2.595227003097534,0.001
1003,2.681772470474243,0.001
1004,2.7121028900146484,0.001
1005,2.656883716583252,0.001
1006,2.764580488204956,0.001
1007,2.6885628700256348,0.001
1008,2.631521701812744,0.001
1009,2.5758168697357178,0.001
1010,2.4859068393707275,0.001
1011,2.6130003929138184,0.001
1012,2.565814733505249,0.001
1013,2.5579135417938232,0.001
1014,2.67417049407959,0.001
1015,2.6751441955566406,0.001
1016,2.5691072940826416,0.001
1017,2.692638397216797,0.001
1018,2.5668013095855713,0.001
1019,2.578036069869995,0.001
1020,2.620530366897583,0.001
1021,2.627685785293579,0.001
1022,2.613781213760376,0.001
1023,2.622605562210083,0.001
1024,2.652998685836792,0.001
1025,2.547960042953491,0.001
1026,2.573302745819092,0.001
1027,2.588778257369995,0.001
1028,2.535243272781372,0.001
1029,2.5994009971618652,0.001
1030,2.5468897819519043,0.001
1031,2.548362970352173,0.001
1032,2.565948247909546,0.001
1033,2.5962367057800293,0.001
1034,2.688326835632324,0.001
1035,2.52655291557312,0.001
1036,2.5345003604888916,0.001
1037,2.5922579765319824,0.001
1038,2.635443687438965,0.001
1039,2.6055221557617188,0.001
