epoch,train-loss,learning-rate
373,1.6835619,0.001
374,1.7563733,0.001
375,1.6661586,0.001
376,1.6633912,0.001
377,1.6538748,0.001
378,1.6134135,0.001
379,1.6749171,0.001
380,1.707909,0.001
381,1.6398491,0.001
382,1.5104971,0.001
383,1.5845071,0.001
384,1.6368096,0.001
385,1.6748415,0.001
386,1.6884956,0.001
387,1.6107624,0.001
388,1.6450675,0.001
389,1.725026,0.001
390,1.6502737,0.001
391,1.5497321,0.001
392,1.654696,0.001
393,1.725309,0.001
394,1.6659797,0.001
395,1.7107217,0.001
396,1.5227783,0.001
397,1.5721903,0.001
398,1.6817389,0.001
399,1.6320055,0.001
400,1.5663995,0.001
401,1.5464483,0.001
402,1.5623184,0.001
403,1.5290968,0.001
404,1.5354089,0.001
405,1.5273852,0.001
406,1.6098306,0.001
407,1.6665936,0.001
408,1.6175067,0.001
409,1.606651,0.001
410,1.5930756,0.001
411,1.53265,0.001
412,1.586885,0.001
413,1.5549456,0.001
414,1.6684833,0.001
415,1.5568441,0.001
416,1.4545087,0.001
417,1.607015,0.001
418,1.5168062,0.001
419,1.4761217,0.001
420,1.5109335,0.001
421,1.4636465,0.001
422,1.576083,0.001
423,1.4892331,0.001
424,1.5358325,0.001
425,1.5279778,0.001
426,1.5244068,0.001
427,1.4920444,0.001
428,1.493716,0.001
429,1.5294555,0.001
430,1.5169333,0.001
431,1.522225,0.001
432,1.4540571,0.001
433,1.5720161,0.001
434,1.5422542,0.001
435,1.5290447,0.001
436,1.4836286,0.001
437,1.6187932,0.001
438,1.5462564,0.001
439,1.501562,0.001
440,1.4890645,0.001
441,1.5373819,0.001
442,1.4381838,0.001
443,1.4908175,0.001
444,1.4111663,0.001
445,1.4745446,0.001
446,1.4439645,0.001
447,1.4301966,0.001
448,1.560025,0.001
449,1.5299407,0.001
450,1.459922,0.001
451,1.4811282,0.001
452,1.5011308,0.001
453,1.4783428,0.001
454,1.4975168,0.001
455,1.4610629,0.001
456,1.4220444,0.001
457,1.4743466,0.001
458,1.5082747,0.001
459,1.5037411,0.001
460,1.5011983,0.001
461,1.558686,0.001
462,1.4760578,0.001
463,1.489044,0.001
464,1.4886726,0.001
465,1.4343601,0.001
466,1.4308436,0.001
467,1.4836813,0.001
468,1.4173758,0.001
469,1.4242132,0.001
470,1.3664622,0.001
471,1.3959349,0.001
472,1.3652767,0.001
473,1.3751009,0.001
474,1.4313473,0.001
475,1.2864053,0.001
476,1.3696388,0.001
477,1.3517624,0.001
478,1.4412283,0.001
479,1.427098,0.001
480,1.5096115,0.001
481,1.4387767,0.001
482,1.4162483,0.001
483,1.3751041,0.001
484,1.3275865,0.001
485,1.4753573,0.001
486,1.414673,0.001
487,1.414322,0.001
488,1.3397374,0.001
489,1.4051465,0.001
490,1.437598,0.001
491,1.3581698,0.001
492,1.356515,0.001
493,1.360307,0.001
494,1.3823272,0.001
495,1.3778017,0.001
496,1.3624004,0.001
497,1.3500023,0.001
498,1.3699565,0.001
499,1.4066561,0.001
500,1.3674133,0.001
501,1.3326974,0.001
502,1.5030403,0.001
503,1.3965979,0.001
504,1.2903908,0.001
505,1.3716501,0.001
506,1.349821,0.001
507,1.3992617,0.001
508,1.2399074,0.001
509,1.3132721,0.001
510,1.3141888,0.001
511,1.3084118,0.001
512,1.3658959,0.001
513,1.5208244,0.001
514,1.3943919,0.001
515,1.4184775,0.001
516,1.3409297,0.001
517,1.408571,0.001
518,1.4092836,0.001
519,1.3894035,0.001
520,1.3783903,0.001
521,1.3279788,0.001
522,1.3193611,0.001
523,1.281011,0.001
524,1.2683498,0.001
525,1.4236202,0.001
526,1.3181518,0.001
527,1.4162453,0.001
528,1.3400484,0.001
529,1.2708892,0.001
530,1.3311666,0.001
531,1.3002559,0.001
532,1.2837712,0.001
533,1.364456,0.001
534,1.3568583,0.001
535,1.3124247,0.001
536,1.3034804,0.001
537,1.3041406,0.001
538,1.2699745,0.001
539,1.337379,0.001
540,1.2418258,0.001
541,1.2767719,0.001
542,1.3108513,0.001
543,1.2834104,0.001
544,1.1934496,0.001
545,1.2434578,0.001
546,1.2537314,0.001
547,1.3262738,0.001
548,1.3645885,0.001
549,1.2951486,0.001
550,1.222224,0.001
551,1.2591102,0.001
552,1.2820541,0.001
553,1.2819705,0.001
554,1.1811624,0.001
555,1.2169473,0.001
556,1.2348322,0.001
557,1.233076,0.001
558,1.1652461,0.001
559,1.2807473,0.001
560,1.3573356,0.001
561,1.2921987,0.001
562,1.293268,0.001
563,1.2938566,0.001
564,1.341638,0.001
565,1.220955,0.001
566,1.2982739,0.001
567,1.332482,0.001
568,1.2705808,0.001
569,1.2752223,0.001
570,1.2066246,0.001
571,1.2774886,0.001
572,1.1965078,0.001
573,1.2476413,0.001
574,1.360226,0.001
575,1.2464257,0.001
576,1.2236755,0.001
577,1.2663525,0.001
578,1.2393494,0.001
579,1.1680821,0.001
580,1.1918703,0.001
581,1.2403986,0.001
582,1.2324264,0.001
583,1.2767612,0.001
584,1.2117586,0.001
585,1.2165177,0.001
586,1.2430608,0.001
587,1.2334485,0.001
588,1.1955144,0.001
589,1.2717415,0.001
590,1.211316,0.001
591,1.19233,0.001
592,1.2315673,0.001
593,1.1866456,0.001
594,1.2526621,0.001
595,1.2319561,0.001
596,1.2006123,0.001
597,1.218846,0.001
598,1.2412183,0.001
599,1.1266075,0.001
600,1.162192,0.001
601,1.154305,0.001
602,1.2042862,0.001
603,1.1517212,0.001
604,1.2874764,0.001
605,1.2133018,0.001
606,1.1763575,0.001
607,1.2576125,0.001
608,1.2596358,0.001
609,1.1514465,0.001
610,1.1703783,0.001
611,1.1356053,0.001
612,1.1526774,0.001
613,1.1366285,0.001
614,1.1466525,0.001
615,1.2804531,0.001
616,1.127461,0.001
617,1.1491592,0.001
618,1.2394258,0.001
619,1.2095482,0.001
620,1.2197506,0.001
621,1.1913407,0.001
622,1.175619,0.001
623,1.1428638,0.001
624,1.1367875,0.001
625,1.2018526,0.001
626,1.197308,0.001
627,1.1638287,0.001
628,1.1791176,0.001
629,1.1793243,0.001
630,1.2006391,0.001
631,1.2199249,0.001
632,1.193142,0.001
633,1.1472203,0.001
634,1.2029003,0.001
635,1.2005703,0.001
636,1.2186084,0.001
637,1.1229503,0.001
638,1.1318946,0.001
639,1.1681774,0.001
640,1.1209875,0.001
641,1.2444539,0.001
642,1.217766,0.001
643,1.2348132,0.001
644,1.2017581,0.001
645,1.1185635,0.001
646,1.1961334,0.001
647,1.1914258,0.001
648,1.1638228,0.001
649,1.0889263,0.001
650,1.1324389,0.001
651,1.158359,0.001
652,1.1470329,0.001
653,1.1632576,0.001
654,1.0581993,0.001
655,1.1924449,0.001
656,1.171882,0.001
657,1.1972883,0.001
658,1.1974921,0.001
659,1.1186644,0.001
660,1.1348189,0.001
661,1.1418722,0.001
662,1.1304677,0.001
663,1.2566385,0.001
664,1.1419572,0.001
665,1.1235578,0.001
666,1.2015699,0.001
667,1.1587399,0.001
668,1.1704867,0.001
669,1.1916081,0.001
670,1.1410098,0.001
671,1.1665612,0.001
672,1.0010257,0.001
673,1.1014166,0.001
674,1.1238714,0.001
675,1.1563989,0.001
676,1.1598284,0.001
677,1.1219578,0.001
678,1.0904174,0.001
679,1.1453608,0.001
680,1.2055492,0.001
681,1.096639,0.001
682,1.0822705,0.001
683,1.0877435,0.001
684,1.0839704,0.001
685,1.1769332,0.001
686,1.1117668,0.001
687,1.149665,0.001
688,1.1694899,0.001
689,1.0730593,0.001
690,1.0695033,0.001
691,1.159801,0.001
692,1.1508315,0.001
693,1.0622339,0.001
694,1.190065,0.001
695,1.076675,0.001
696,1.0604908,0.001
697,1.1015118,0.001
698,1.0806178,0.001
699,1.0890208,0.001
700,1.1180644,0.001
701,1.1292989,0.001
702,1.1730131,0.001
703,1.132354,0.001
704,1.1038837,0.001
705,1.132042,0.001
706,1.1156597,0.001
707,1.0955155,0.001
708,1.1391124,0.001
709,1.1076549,0.001
710,1.1392574,0.001
711,1.1246191,0.001
712,1.1388731,0.001
713,1.1265992,0.001
714,1.0596198,0.001
715,1.090692,0.001
716,1.1598883,0.001
717,1.189557,0.001
718,1.0621896,0.001
719,1.1208906,0.001
720,1.1388649,0.001
721,1.0541227,0.001
722,1.154391,0.001
723,1.1032094,0.001
724,1.153908,0.001
725,1.1426474,0.001
726,1.0671488,0.001
727,1.1023723,0.001
728,1.0172882,0.001
729,1.105043,0.001
730,1.1562436,0.001
731,1.1223601,0.001
732,1.0251894,0.001
733,1.112965,0.001
734,1.0896757,0.001
735,1.0124427,0.001
736,1.0914507,0.001
737,1.110579,0.001
738,1.1335378,0.001
739,1.0891834,0.001
740,1.0439467,0.001
741,1.0812855,0.001
742,1.0869614,0.001
743,1.1040164,0.001
744,1.0074668,0.001
745,1.0164928,0.001
746,1.082779,0.001
747,1.0632539,0.001
748,1.0783592,0.001
749,1.0760465,0.001
750,1.0704123,0.001
751,1.0601853,0.001
752,1.0860634,0.001
753,1.0298046,0.001
754,0.9875299,0.001
755,1.0726571,0.001
756,1.01685,0.001
757,1.0442202,0.001
758,1.02977,0.001
759,1.0749507,0.001
760,1.0815914,0.001
761,1.0270772,0.001
762,1.0987054,0.001
763,1.097558,0.001
764,1.0676922,0.001
765,0.9751818,0.001
766,1.0282019,0.001
767,1.0849848,0.001
768,1.094513,0.001
769,1.0090951,0.001
770,1.130209,0.001
771,1.0665843,0.001
772,1.0947431,0.001
773,1.042461,0.001
774,1.0565015,0.001
775,1.0061626,0.001
776,1.1011685,0.001
777,1.0050511,0.001
778,0.9979002,0.001
779,1.0292288,0.001
780,1.0581423,0.001
781,1.1232799,0.001
782,1.089078,0.001
783,1.134108,0.001
784,1.0449468,0.001
785,1.0744777,0.001
786,0.9852912,0.001
787,1.109366,0.001
788,1.106225,0.001
789,1.0424025,0.001
790,1.0432106,0.001
791,1.0647088,0.001
792,1.0776525,0.001
793,1.0999594,0.001
794,1.1515348,0.001
795,1.0493436,0.001
796,1.0167176,0.001
797,1.0191166,0.001
798,0.96749634,0.001
799,1.0905521,0.001
800,1.0392933,0.001
801,1.0468668,0.001
802,1.0842221,0.001
803,0.99747926,0.001
804,1.1234648,0.001
805,0.9695728,0.001
806,0.96990126,0.001
807,1.0246074,0.001
808,1.02248,0.001
809,1.0128592,0.001
810,0.9939829,0.001
811,0.990809,0.001
812,0.9861248,0.001
813,0.9784768,0.001
814,0.9214088,0.001
815,0.9702801,0.001
816,1.0655737,0.001
817,0.9815146,0.001
818,0.9880225,0.001
819,1.0760618,0.001
820,0.9937215,0.001
821,1.074367,0.001
822,1.0475616,0.001
823,1.137161,0.001
824,0.9946195,0.001
825,1.0084587,0.001
826,1.0047975,0.001
827,1.0698018,0.001
828,1.034467,0.001
829,1.0181674,0.001
830,0.9504641,0.001
831,0.9640855,0.001
832,1.0339073,0.001
833,1.0972075,0.001
834,1.0205017,0.001
835,1.077132,0.001
836,1.0097181,0.001
837,1.0370027,0.001
838,1.0053303,0.001
839,1.0135124,0.001
840,0.9856728,0.001
841,1.0314869,0.001
842,1.0129589,0.001
843,0.94718826,0.001
844,1.0104117,0.001
845,1.0584261,0.001
846,1.035175,0.001
847,0.9920222,0.001
848,1.0375856,0.001
849,0.9244395,0.001
850,0.97589374,0.001
851,1.0095574,0.001
852,1.0381129,0.001
853,0.99831986,0.001
854,0.9864915,0.001
855,0.9233895,0.001
856,0.97852516,0.001
857,0.9704585,0.001
858,0.9707558,0.001
859,1.0575398,0.001
860,1.0221498,0.001
861,1.0540942,0.001
862,1.0463021,0.001
863,0.9295237,0.001
864,0.8861739,0.001
865,1.0243329,0.001
866,1.0217979,0.001
867,0.98934203,0.001
868,0.9522288,0.001
869,0.99483603,0.001
870,0.98655784,0.001
871,0.9550836,0.001
872,1.0299845,0.001
873,0.98534733,0.001
874,1.0147421,0.001
875,0.9691987,0.001
876,0.932188,0.001
877,0.9503198,0.001
878,0.8832895,0.001
879,0.95238996,0.001
880,0.96926904,0.001
881,0.97800523,0.001
882,0.9918638,0.001
883,0.9450461,0.001
884,0.9358627,0.001
885,1.0148969,0.001
886,0.96020395,0.001
887,0.9582063,0.001
888,0.96466506,0.001
889,1.0149264,0.001
890,1.0434396,0.001
891,1.0626096,0.001
892,1.041693,0.001
893,1.0311408,0.001
894,0.98647285,0.001
895,0.9165201,0.001
896,0.8991586,0.001
897,0.96098423,0.001
898,1.0180569,0.001
899,0.96230376,0.001
900,1.02023,0.001
901,0.9694504,0.001
902,0.9783892,0.001
903,0.9939723,0.001
904,1.0032496,0.001
905,0.96481794,0.001
906,0.9246275,0.001
907,0.91763276,0.001
908,0.9656359,0.001
909,0.89761996,0.001
910,0.92660606,0.001
911,0.9303648,0.001
912,0.916097,0.001
913,1.0976186,0.001
914,1.0645928,0.001
915,0.95935756,0.001
916,0.9549305,0.001
917,0.9793484,0.001
918,0.9796968,0.001
919,0.990003,0.001
920,0.98321176,0.001
921,1.012624,0.001
922,0.99454504,0.001
923,0.9971648,0.001
924,0.96167386,0.001
925,0.9373133,0.001
926,0.9120433,0.001
927,0.89803135,0.001
928,0.92634076,0.001
929,0.9401233,0.001
930,0.87316364,0.001
931,0.9648709,0.001
932,0.940243,0.001
933,0.93406206,0.001
934,0.92956394,0.001
935,0.9967596,0.001
936,0.8622561,0.001
937,0.97344947,0.001
938,0.98588014,0.001
939,0.9633625,0.001
940,0.9575908,0.001
941,0.9984464,0.001
942,0.9713927,0.001
943,0.9183712,0.001
944,0.96772635,0.001
945,0.9765876,0.001
946,0.8507948,0.001
947,0.9018736,0.001
948,0.92081714,0.001
949,0.8921314,0.001
950,0.965635,0.001
951,0.900631,0.001
952,0.9335016,0.001
953,0.9921432,0.001
954,0.9448823,0.001
955,0.95637995,0.001
956,0.932153,0.001
957,0.9582475,0.001
958,0.8996919,0.001
959,0.9265726,0.001
960,1.0549074,0.001
961,0.9364912,0.001
962,0.9007836,0.001
963,0.95081156,0.001
964,0.92307645,0.001
965,0.93336004,0.001
966,0.9700517,0.001
967,0.8912507,0.001
968,0.9676823,0.001
969,0.96261585,0.001
970,0.97285193,0.001
971,0.917289,0.001
972,0.928248,0.001
973,0.90268004,0.001
974,0.8666274,0.001
975,0.9454772,0.001
976,0.8352999,0.001
977,0.88938105,0.001
978,0.8897418,0.001
979,0.98901623,0.001
980,0.93904835,0.001
981,0.94710624,0.001
982,0.8999642,0.001
983,0.86848587,0.001
984,0.937584,0.001
985,0.96026874,0.001
986,0.9399914,0.001
987,0.9543195,0.001
988,0.94187105,0.001
989,0.9953836,0.001
990,0.9065382,0.001
991,0.95225185,0.001
992,0.9797219,0.001
993,0.88978577,0.001
994,0.955559,0.001
995,0.8699213,0.001
996,0.9220313,0.001
997,0.94207066,0.001
998,0.846381,0.001
999,0.86467004,0.001
1000,0.86774075,0.001
1001,0.9412439,0.001
1002,0.9410646,0.001
1003,0.918634,0.001
1004,0.8710963,0.001
1005,0.92177916,0.001
1006,0.97364944,0.001
1007,0.98664564,0.001
1008,0.96755666,0.001
1009,1.0234976,0.001
1010,0.93373376,0.001
1011,0.9321766,0.001
1012,0.90564305,0.001
1013,0.8916927,0.001
1014,0.85532486,0.001
1015,0.880773,0.001
1016,0.9441429,0.001
1017,0.94393843,0.001
1018,0.96326095,0.001
1019,0.9208426,0.001
1020,0.889895,0.001
1021,0.9117723,0.001
1022,0.99035186,0.001
1023,0.9201704,0.001
1024,0.8565416,0.001
1025,0.9278538,0.001
1026,0.89471793,0.001
1027,0.9130213,0.001
1028,0.9174422,0.001
1029,0.84854263,0.001
1030,0.8857905,0.001
1031,0.89005715,0.001
1032,0.920034,0.001
1033,0.9686224,0.001
1034,0.9324929,0.001
1035,0.9243312,0.001
1036,0.9666281,0.001
1037,0.8476979,0.001
1038,0.9325063,0.001
1039,0.85694873,0.001
1040,0.980889,0.001
1041,0.94746995,0.001
1042,0.89637274,0.001
1043,0.86096406,0.001
1044,0.9086289,0.001
1045,0.8526107,0.001
1046,0.91868395,0.001
1047,0.88879645,0.001
1048,0.8481037,0.001
1049,0.9491146,0.001
1050,0.84830487,0.001
1051,0.8379427,0.001
1052,0.850046,0.001
1053,0.8772755,0.001
1054,0.8717419,0.001
1055,0.85971755,0.001
1056,0.8322689,0.001
1057,0.8475374,0.001
1058,0.8415945,0.001
1059,0.8476341,0.001
1060,0.8809043,0.001
1061,0.86662084,0.001
1062,0.9238998,0.001
1063,0.9885232,0.001
1064,0.98998374,0.001
1065,0.9106779,0.001
1066,0.9028109,0.001
1067,0.90124404,0.001
1068,0.8500572,0.001
1069,0.9324016,0.001
1070,0.8642071,0.001
1071,0.920374,0.001
1072,0.8519583,0.001
1073,0.9440252,0.001
1074,0.8987663,0.001
1075,0.9252445,0.001
1076,0.89638674,0.001
1077,0.8486074,0.001
1078,0.8580116,0.001
1079,0.9049463,0.001
1080,0.8630518,0.001
1081,0.87523574,0.001
1082,0.8413532,0.001
1083,0.93203855,0.001
1084,0.91592586,0.001
1085,0.97863793,0.001
1086,0.9641118,0.001
1087,0.8920434,0.001
1088,0.86005425,0.001
1089,0.8844342,0.001
1090,0.8633235,0.001
1091,0.92882794,0.001
1092,0.87980026,0.001
1093,0.848038,0.001
1094,0.8621198,0.001
1095,0.79977953,0.001
1096,0.789045,0.001
1097,0.9415261,0.001
1098,0.9299513697624207,0.001
